obs # ,,video,camera,year,month,day,start time,time,focal bat,bat infected,behavior (letter),comment,
1 to x,scorer,file path on hard drive,"channel number (e.g. ""2"" for CH02)",year of video,month of video,day of video,AKA focal hour,00:30-60:00 (s),Bat ID (see bat key),T/F,see behavior key in project plan key,e.g don't know if self or social grooming,
96,Michael A,na,na,2019,7,14,19,4800,bey,F,na,,
97,Michael A,na,na,2019,7,14,19,4830,bey,F,na,,
98,Michael A,na,na,2019,7,14,19,4900,bey,F,na,,
99,Michael A,na,na,2019,7,14,19,4930,bey,F,na,,
100,Michael A,na,na,2019,7,14,19,5000,bey,F,na,,
101,Michael A,na,na,2019,7,14,19,5030,bey,F,na,,
102,Michael A,na,na,2019,7,14,19,5100,bey,F,na,,
103,Michael A,na,na,2019,7,14,19,5130,bey,F,na,,
104,Michael A,na,na,2019,7,14,19,5200,bey,F,na,,
105,Michael A,na,na,2019,7,14,19,5230,bey,F,na,,
106,Michael A,na,na,2019,7,14,19,5300,bey,F,na,,
107,Michael A,na,na,2019,7,14,19,5330,bey,F,na,,
108,Michael A,na,na,2019,7,14,19,5400,bey,F,na,,
109,Michael A,na,na,2019,7,14,19,5430,bey,F,na,,
110,Michael A,na,na,2019,7,14,19,5500,bey,F,na,,
111,Michael A,na,na,2019,7,14,19,5530,bey,F,na,,
112,Michael A,na,na,2019,7,14,19,5600,bey,F,na,,
113,Michael A,na,na,2019,7,14,19,5630,bey,F,na,,
114,Michael A,na,na,2019,7,14,19,5700,bey,F,na,,
115,Michael A,na,na,2019,7,14,19,5730,bey,F,na,,
116,Michael A,na,na,2019,7,14,19,5800,bey,F,na,,
117,Michael A,na,na,2019,7,14,19,5830,bey,F,na,,
118,Michael A,na,na,2019,7,14,19,5900,bey,F,na,,
119,Michael A,na,na,2019,7,14,19,5930,bey,F,na,,
120,Michael A,na,na,2019,7,14,19,6000,bey,F,na,,
1,Michael A,CH02_2019-07-15_18_59_59__19_03_43.mp4,2,2019,7,15,19,0030,bey,F,g,,
2,Michael A,CH02_2019-07-15_18_59_59__19_03_43.mp4,2,2019,7,15,19,0100,bey,F,g,,
3,Michael A,CH02_2019-07-15_18_59_59__19_03_43.mp4,2,2019,7,15,19,0130,bey,F,g,,
4,Michael A,CH02_2019-07-15_18_59_59__19_03_43.mp4,2,2019,7,15,19,0200,bey,F,g,,
5,Michael A,CH02_2019-07-15_18_59_59__19_03_43.mp4,2,2019,7,15,19,0230,bey,F,g,,
6,Michael A,CH02_2019-07-15_18_59_59__19_03_43.mp4,2,2019,7,15,19,0300,bey,F,g,,
7,Michael A,CH02_2019-07-15_18_59_59__19_03_43.mp4,2,2019,7,15,19,0330,bey,F,g,,
8,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0400,bey,F,m,,
9,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0430,bey,F,g,,
10,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0500,bey,F,g,,
11,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0530,bey,F,g,,
12,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0600,bey,F,g,,
13,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0630,bey,F,m,,
14,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0700,bey,F,m,,
15,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0730,bey,F,sg,,
16,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0800,bey,F,sg,,
17,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0830,bey,F,sg,,
18,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0900,bey,F,sg,,
19,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0930,bey,F,m,,
20,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,1000,bey,F,m,,
21,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,1030,bey,F,g,,
22,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,1100,bey,F,g,,
23,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,1130,bey,F,g,,
24,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,1200,bey,F,g,,
25,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1230,bey,F,g,,
26,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1300,bey,F,g,,
27,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1330,bey,F,g,,
28,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1400,bey,F,g,,
29,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1430,bey,F,m,,
30,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1500,bey,F,m,,
31,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1530,bey,F,sg,,
32,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1600,bey,F,sg,,
33,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1630,bey,F,sg,,
34,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1700,bey,F,sg,,
35,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1730,bey,F,m,,
36,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1800,bey,F,m,,
37,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1830,bey,F,m,,
38,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1900,bey,F,m,,
39,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1930,bey,F,m,,
40,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,2000,bey,F,m,,
41,Michael A,CH02_2019-07-15_19_20_28__19_28_50.mp4,2,2019,7,15,19,2030,bey,F,m,,
42,Michael A,CH02_2019-07-15_19_20_28__19_28_50.mp4,2,2019,7,15,19,2100,bey,F,sg,,
43,Michael A,CH02_2019-07-15_19_20_28__19_28_50.mp4,2,2019,7,15,19,2130,bey,F,m,,
44,Michael A,CH02_2019-07-15_19_20_28__19_28_50.mp4,2,2019,7,15,19,2200,bey,F,m,,
45,Michael A,CH02_2019-07-15_19_20_28__19_28_50.mp4,2,2019,7,15,19,2230,bey,F,m,,
46,Michael A,CH02_2019-07-15_19_20_28__19_28_50.mp4,2,2019,7,15,19,2300,bey,F,m,,
47,Michael A,CH02_2019-07-15_19_20_28__19_28_50.mp4,2,2019,7,15,19,2330,bey,F,m,,
48,Michael A,CH02_2019-07-15_19_20_28__19_28_50.mp4,2,2019,7,15,19,2400,bey,F,m,,
49,Michael A,CH02_2019-07-15_19_20_28__19_28_50.mp4,2,2019,7,15,19,2430,bey,F,m,,
50,Michael A,CH02_2019-07-15_19_20_28__19_28_50.mp4,2,2019,7,15,19,2500,bey,F,m,,
51,Michael A,CH02_2019-07-15_19_20_28__19_28_50.mp4,2,2019,7,15,19,2530,bey,F,m,,
52,Michael A,CH02_2019-07-15_19_20_28__19_28_50.mp4,2,2019,7,15,19,2600,bey,F,g,,
53,Michael A,CH02_2019-07-15_19_20_28__19_28_50.mp4,2,2019,7,15,19,2630,bey,F,m,,
54,Michael A,CH02_2019-07-15_19_20_28__19_28_50.mp4,2,2019,7,15,19,2700,bey,F,m,,
55,Michael A,CH02_2019-07-15_19_20_28__19_28_50.mp4,2,2019,7,15,19,2730,bey,F,g,,
56,Michael A,na,na,2019,7,15,19,2800,bey,F,na,,
57,Michael A,na,na,2019,7,15,19,2830,bey,F,na,,
58,Michael A,na,na,2019,7,15,19,2900,bey,F,na,,
59,Michael A,na,na,2019,7,15,19,2930,bey,F,na,,
60,Michael A,na,na,2019,7,15,19,3000,bey,F,na,,
61,Michael A,na,na,2019,7,15,19,3030,bey,F,na,,
62,Michael A,na,na,2019,7,15,19,3100,bey,F,na,,
63,Michael A,na,na,2019,7,15,19,3130,bey,F,na,,
64,Michael A,na,na,2019,7,15,19,3200,bey,F,na,,
65,Michael A,na,na,2019,7,15,19,3230,bey,F,na,,
66,Michael A,na,na,2019,7,15,19,3300,bey,F,na,,
67,Michael A,na,na,2019,7,15,19,3330,bey,F,na,,
68,Michael A,na,na,2019,7,15,19,3400,bey,F,na,,
69,Michael A,na,na,2019,7,15,19,3430,bey,F,na,,
70,Michael A,na,na,2019,7,15,19,3500,bey,F,na,,
71,Michael A,na,na,2019,7,15,19,3530,bey,F,na,,
72,Michael A,na,na,2019,7,15,19,3600,bey,F,na,,
73,Michael A,na,na,2019,7,15,19,3630,bey,F,na,,
74,Michael A,na,na,2019,7,15,19,3700,bey,F,na,,
75,Michael A,na,na,2019,7,15,19,3730,bey,F,na,,
76,Michael A,na,na,2019,7,15,19,3800,bey,F,na,,
77,Michael A,na,na,2019,7,15,19,3830,bey,F,na,,
78,Michael A,na,na,2019,7,15,19,3900,bey,F,na,,
79,Michael A,na,na,2019,7,15,19,3930,bey,F,na,,
80,Michael A,na,na,2019,7,15,19,4000,bey,F,na,,
81,Michael A,na,na,2019,7,15,19,4030,bey,F,na,,
82,Michael A,na,na,2019,7,15,19,4100,bey,F,na,,
83,Michael A,na,na,2019,7,15,19,4130,bey,F,na,,
84,Michael A,na,na,2019,7,15,19,4200,bey,F,na,,
85,Michael A,na,na,2019,7,15,19,4230,bey,F,na,,
86,Michael A,na,na,2019,7,15,19,4300,bey,F,na,,
87,Michael A,na,na,2019,7,15,19,4330,bey,F,na,,
88,Michael A,na,na,2019,7,15,19,4400,bey,F,na,,
89,Michael A,na,na,2019,7,15,19,4430,bey,F,na,,
90,Michael A,na,na,2019,7,15,19,4500,bey,F,na,,
91,Michael A,CH02_2019-07-15_19_37_12__19_45_35.mp4,2,2019,7,15,19,4530,bey,F,m,,
92,Michael A,CH02_2019-07-15_19_45_35__19_53_57.mp4,2,2019,7,15,19,4600,bey,F,m,,
93,Michael A,na,na,2019,7,15,19,4630,bey,F,na,,
94,Michael A,na,na,2019,7,15,19,4700,bey,F,na,,
95,Michael A,na,na,2019,7,15,19,4730,bey,F,na,,
96,Michael A,na,na,2019,7,15,19,4800,bey,F,na,,
97,Michael A,na,na,2019,7,15,19,4830,bey,F,na,,
98,Michael A,na,na,2019,7,15,19,4900,bey,F,na,,
99,Michael A,na,na,2019,7,15,19,4930,bey,F,na,,
100,Michael A,na,na,2019,7,15,19,5000,bey,F,na,,
101,Michael A,na,na,2019,7,15,19,5030,bey,F,na,,
102,Michael A,na,na,2019,7,15,19,5100,bey,F,na,,
103,Michael A,na,na,2019,7,15,19,5130,bey,F,na,,
104,Michael A,na,na,2019,7,15,19,5200,bey,F,na,,
105,Michael A,na,na,2019,7,15,19,5230,bey,F,na,,
106,Michael A,na,na,2019,7,15,19,5300,bey,F,na,,
107,Michael A,na,na,2019,7,15,19,5330,bey,F,na,,
108,Michael A,na,na,2019,7,15,19,5400,bey,F,na,,
109,Michael A,na,na,2019,7,15,19,5430,bey,F,na,,
110,Michael A,na,na,2019,7,15,19,5500,bey,F,na,,
111,Michael A,na,na,2019,7,15,19,5530,bey,F,na,,
112,Michael A,na,na,2019,7,15,19,5600,bey,F,na,,
113,Michael A,na,na,2019,7,15,19,5630,bey,F,na,,
114,Michael A,na,na,2019,7,15,19,5700,bey,F,na,,
115,Michael A,na,na,2019,7,15,19,5730,bey,F,na,,
116,Michael A,na,na,2019,7,15,19,5800,bey,F,na,,
117,Michael A,na,na,2019,7,15,19,5830,bey,F,na,,
118,Michael A,na,na,2019,7,15,19,5900,bey,F,na,,
119,Michael A,na,na,2019,7,15,19,5930,bey,F,na,,
120,Michael A,na,na,2019,7,15,19,6000,bey,F,na,,
1,Michael A,CH02_2019-07-16_18_59_59__19_07_53.mp4,2,2019,7,16,19,30,bey,F,m,,
2,Michael A,CH02_2019-07-16_18_59_59__19_07_53.mp4,2,2019,7,16,19,100,bey,F,m,,
3,Michael A,CH02_2019-07-16_18_59_59__19_07_53.mp4,2,2019,7,16,19,130,bey,F,m,,
4,Michael A,CH02_2019-07-16_18_59_59__19_07_53.mp4,2,2019,7,16,19,200,bey,F,m,,
5,Michael A,CH02_2019-07-16_18_59_59__19_07_53.mp4,2,2019,7,16,19,230,bey,F,sg,,
6,Michael A,CH02_2019-07-16_18_59_59__19_07_53.mp4,2,2019,7,16,19,300,bey,F,sg,,
7,Michael A,CH02_2019-07-16_18_59_59__19_07_53.mp4,2,2019,7,16,19,330,bey,F,sg,,
8,Michael A,CH02_2019-07-16_18_59_59__19_07_53.mp4,2,2019,7,16,19,400,bey,F,sg,,
9,Michael A,CH02_2019-07-16_18_59_59__19_07_53.mp4,2,2019,7,16,19,430,bey,F,sg,,
10,Michael A,CH02_2019-07-16_18_59_59__19_07_53.mp4,2,2019,7,16,19,500,bey,F,sg,,
11,Michael A,CH02_2019-07-16_18_59_59__19_07_53.mp4,2,2019,7,16,19,530,bey,F,sg,,
12,Michael A,CH02_2019-07-16_18_59_59__19_07_53.mp4,2,2019,7,16,19,600,bey,F,sg,,
13,Michael A,CH02_2019-07-16_18_59_59__19_07_53.mp4,2,2019,7,16,19,630,bey,F,sg,,
14,Michael A,CH02_2019-07-16_18_59_59__19_07_53.mp4,2,2019,7,16,19,700,bey,F,sg,,
15,Michael A,CH02_2019-07-16_18_59_59__19_07_53.mp4,2,2019,7,16,19,730,bey,F,sg,,
16,Michael A,CH02_2019-07-16_19_07_53__19_16_16.mp4,2,2019,7,16,19,800,bey,F,sg,,
17,Michael A,CH02_2019-07-16_19_07_53__19_16_16.mp4,2,2019,7,16,19,830,bey,F,sg,,
18,Michael A,CH02_2019-07-16_19_07_53__19_16_16.mp4,2,2019,7,16,19,900,bey,F,sg,,
19,Michael A,CH02_2019-07-16_19_07_53__19_16_16.mp4,2,2019,7,16,19,930,bey,F,sg,,
20,Michael A,CH02_2019-07-16_19_07_53__19_16_16.mp4,2,2019,7,16,19,1000,bey,F,sg,,
21,Michael A,CH02_2019-07-16_19_07_53__19_16_16.mp4,2,2019,7,16,19,1030,bey,F,sg,,
22,Michael A,CH02_2019-07-16_19_07_53__19_16_16.mp4,2,2019,7,16,19,1100,bey,F,sg,,
23,Michael A,CH02_2019-07-16_19_07_53__19_16_16.mp4,2,2019,7,16,19,1130,bey,F,sg,,
24,Michael A,CH02_2019-07-16_19_07_53__19_16_16.mp4,2,2019,7,16,19,1200,bey,F,sh,,
25,Michael A,CH02_2019-07-16_19_07_53__19_16_16.mp4,2,2019,7,16,19,1230,bey,F,sh,,
26,Michael A,CH02_2019-07-16_19_07_53__19_16_16.mp4,2,2019,7,16,19,1300,bey,F,g,,
27,Michael A,CH02_2019-07-16_19_07_53__19_16_16.mp4,2,2019,7,16,19,1330,bey,F,sg,,
28,Michael A,CH02_2019-07-16_19_07_53__19_16_16.mp4,2,2019,7,16,19,1400,bey,F,sg,,
29,Michael A,CH02_2019-07-16_19_07_53__19_16_16.mp4,2,2019,7,16,19,1430,bey,F,sg,,
30,Michael A,CH02_2019-07-16_19_07_53__19_16_16.mp4,2,2019,7,16,19,1500,bey,F,g,,
31,Michael A,CH02_2019-07-16_19_07_53__19_16_16.mp4,2,2019,7,16,19,1530,bey,F,g,,
32,Michael A,CH02_2019-07-16_19_07_53__19_16_16.mp4,2,2019,7,16,19,1600,bey,F,g,,
33,Michael A,CH02_2019-07-16_19_16_16__19_24_38.mp4,2,2019,7,16,19,1630,bey,F,m,,
34,Michael A,CH02_2019-07-16_19_16_16__19_24_38.mp4,2,2019,7,16,19,1700,bey,F,g,,
35,Michael A,CH02_2019-07-16_19_16_16__19_24_38.mp4,2,2019,7,16,19,1730,bey,F,g,,
36,Michael A,CH02_2019-07-16_19_16_16__19_24_38.mp4,2,2019,7,16,19,1800,bey,F,g,,
37,Michael A,CH02_2019-07-16_19_16_16__19_24_38.mp4,2,2019,7,16,19,1830,bey,F,g,,
38,Michael A,CH02_2019-07-16_19_16_16__19_24_38.mp4,2,2019,7,16,19,1900,bey,F,g,,
39,Michael A,CH02_2019-07-16_19_16_16__19_24_38.mp4,2,2019,7,16,19,1930,bey,F,g,,
40,Michael A,CH02_2019-07-16_19_16_16__19_24_38.mp4,2,2019,7,16,19,2000,bey,F,g,,
41,Michael A,CH02_2019-07-16_19_16_16__19_24_38.mp4,2,2019,7,16,19,2030,bey,F,g,,
42,Michael A,CH02_2019-07-16_19_16_16__19_24_38.mp4,2,2019,7,16,19,2100,bey,F,g,,
43,Michael A,CH02_2019-07-16_19_16_16__19_24_38.mp4,2,2019,7,16,19,2130,bey,F,g,,
44,Michael A,CH02_2019-07-16_19_16_16__19_24_38.mp4,2,2019,7,16,19,2200,bey,F,m,,
45,Michael A,CH02_2019-07-16_19_16_16__19_24_38.mp4,2,2019,7,16,19,2230,bey,F,m,,
46,Michael A,CH02_2019-07-16_19_16_16__19_24_38.mp4,2,2019,7,16,19,2300,bey,F,m,,
47,Michael A,CH02_2019-07-16_19_16_16__19_24_38.mp4,2,2019,7,16,19,2330,bey,F,m,,
48,Michael A,CH02_2019-07-16_19_16_16__19_24_38.mp4,2,2019,7,16,19,2400,bey,F,m,,
49,Michael A,CH02_2019-07-16_19_16_16__19_24_38.mp4,2,2019,7,16,19,2430,bey,F,g,,
50,Michael A,CH02_2019-07-16_19_24_38__19_33_00.mp4,2,2019,7,16,19,2500,bey,F,g,,
51,Michael A,CH02_2019-07-16_19_24_38__19_33_00.mp4,2,2019,7,16,19,2530,bey,F,r,,
52,Michael A,CH02_2019-07-16_19_24_38__19_33_00.mp4,2,2019,7,16,19,2600,bey,F,r,,
53,Michael A,CH02_2019-07-16_19_24_38__19_33_00.mp4,2,2019,7,16,19,2630,bey,F,r,,
54,Michael A,CH02_2019-07-16_19_24_38__19_33_00.mp4,2,2019,7,16,19,2700,bey,F,r,,
55,Michael A,CH02_2019-07-16_19_24_38__19_33_00.mp4,2,2019,7,16,19,2730,bey,F,r,,
56,Michael A,CH02_2019-07-16_19_24_38__19_33_00.mp4,2,2019,7,16,19,2800,bey,F,r,,
57,Michael A,CH02_2019-07-16_19_24_38__19_33_00.mp4,2,2019,7,16,19,2830,bey,F,r,,
58,Michael A,CH02_2019-07-16_19_24_38__19_33_00.mp4,2,2019,7,16,19,2900,bey,F,r,,
59,Michael A,CH02_2019-07-16_19_24_38__19_33_00.mp4,2,2019,7,16,19,2930,bey,F,m,,
60,Michael A,CH02_2019-07-16_19_24_38__19_33_00.mp4,2,2019,7,16,19,3000,bey,F,m,,
61,Michael A,CH02_2019-07-16_19_24_38__19_33_00.mp4,2,2019,7,16,19,3030,bey,F,m,,
62,Michael A,CH02_2019-07-16_19_24_38__19_33_00.mp4,2,2019,7,16,19,3100,bey,F,m,moving off cam till 3300,
63,Michael A,CH02_2019-07-16_19_24_38__19_33_00.mp4,2,2019,7,16,19,3130,bey,F,m,,
64,Michael A,CH02_2019-07-16_19_24_38__19_33_00.mp4,2,2019,7,16,19,3200,bey,F,m,,
65,Michael A,CH02_2019-07-16_19_24_38__19_33_00.mp4,2,2019,7,16,19,3230,bey,F,m,,
66,Michael A,CH02_2019-07-16_19_24_38__19_33_00.mp4,2,2019,7,16,19,3300,bey,F,m,,
67,Michael A,CH02_2019-07-16_19_33_00__19_41_22.mp4,2,2019,7,16,19,3330,bey,F,m,,
68,Michael A,CH02_2019-07-16_19_33_00__19_41_22.mp4,2,2019,7,16,19,3400,bey,F,m,,
69,Michael A,CH02_2019-07-16_19_33_00__19_41_22.mp4,2,2019,7,16,19,3430,bey,F,m,,
70,Michael A,CH02_2019-07-16_19_33_00__19_41_22.mp4,2,2019,7,16,19,3500,bey,F,m,,
71,Michael A,CH02_2019-07-16_19_33_00__19_41_22.mp4,2,2019,7,16,19,3530,bey,F,sg,,
72,Michael A,CH02_2019-07-16_19_33_00__19_41_22.mp4,2,2019,7,16,19,3600,bey,F,g,,
73,Michael A,CH02_2019-07-16_19_33_00__19_41_22.mp4,2,2019,7,16,19,3630,bey,F,g,,
74,Michael A,CH02_2019-07-16_19_33_00__19_41_22.mp4,2,2019,7,16,19,3700,bey,F,m,,
75,Michael A,CH02_2019-07-16_19_33_00__19_41_22.mp4,2,2019,7,16,19,3730,bey,F,m,,
76,Michael A,CH02_2019-07-16_19_33_00__19_41_22.mp4,2,2019,7,16,19,3800,bey,F,m,,
77,Michael A,CH02_2019-07-16_19_33_00__19_41_22.mp4,2,2019,7,16,19,3830,bey,F,m,,
78,Michael A,CH02_2019-07-16_19_33_00__19_41_22.mp4,2,2019,7,16,19,3900,bey,F,m,,
79,Michael A,CH02_2019-07-16_19_33_00__19_41_22.mp4,2,2019,7,16,19,3930,bey,F,m,,
80,Michael A,CH02_2019-07-16_19_33_00__19_41_22.mp4,2,2019,7,16,19,4000,bey,F,m,,
81,Michael A,CH02_2019-07-16_19_33_00__19_41_22.mp4,2,2019,7,16,19,4030,bey,F,m,,
82,Michael A,CH02_2019-07-16_19_33_00__19_41_22.mp4,2,2019,7,16,19,4100,bey,F,m,,
83,Michael A,na,na,2019,7,16,19,4130,bey,F,na,,
84,Michael A,na,na,2019,7,16,19,4200,bey,F,na,,
85,Michael A,na,na,2019,7,16,19,4230,bey,F,na,,
86,Michael A,na,na,2019,7,16,19,4300,bey,F,na,,
87,Michael A,na,na,2019,7,16,19,4330,bey,F,na,,
88,Michael A,na,na,2019,7,16,19,4400,bey,F,na,,
89,Michael A,na,na,2019,7,16,19,4430,bey,F,na,,
90,Michael A,na,na,2019,7,16,19,4500,bey,F,na,,
91,Michael A,na,na,2019,7,16,19,4530,bey,F,na,,
92,Michael A,na,na,2019,7,16,19,4600,bey,F,na,,
93,Michael A,CH02_2019-07-16_19_41_23__19_49_45.mp4,2,2019,7,16,19,4630,bey,F,m,,
94,Michael A,CH02_2019-07-16_19_41_23__19_49_45.mp4,2,2019,7,16,19,4700,bey,F,m,,
95,Michael A,CH02_2019-07-16_19_41_23__19_49_45.mp4,2,2019,7,16,19,4730,bey,F,m,,
96,Michael A,CH02_2019-07-16_19_41_23__19_49_45.mp4,2,2019,7,16,19,4800,bey,F,m,,
97,Michael A,CH02_2019-07-16_19_41_23__19_49_45.mp4,2,2019,7,16,19,4830,bey,F,m,,
98,Michael A,na,na,2019,7,16,19,4900,bey,F,na,,
99,Michael A,na,na,2019,7,16,19,4930,bey,F,na,,
100,Michael A,na,na,2019,7,16,19,5000,bey,F,na,,
101,Michael A,na,na,2019,7,16,19,5030,bey,F,na,,
102,Michael A,na,na,2019,7,16,19,5100,bey,F,na,,
103,Michael A,na,na,2019,7,16,19,5130,bey,F,na,,
104,Michael A,na,na,2019,7,16,19,5200,bey,F,na,,
105,Michael A,na,na,2019,7,16,19,5230,bey,F,na,,
106,Michael A,na,na,2019,7,16,19,5300,bey,F,na,,
107,Michael A,na,na,2019,7,16,19,5330,bey,F,na,,
108,Michael A,na,na,2019,7,16,19,5400,bey,F,na,,
109,Michael A,na,na,2019,7,16,19,5430,bey,F,na,,
110,Michael A,na,na,2019,7,16,19,5500,bey,F,na,,
111,Michael A,na,na,2019,7,16,19,5530,bey,F,na,,
112,Michael A,na,na,2019,7,16,19,5600,bey,F,na,,
113,Michael A,na,na,2019,7,16,19,5630,bey,F,na,,
114,Michael A,na,na,2019,7,16,19,5700,bey,F,na,,
115,Michael A,na,na,2019,7,16,19,5730,bey,F,na,,
116,Michael A,na,na,2019,7,16,19,5800,bey,F,na,,
117,Michael A,na,na,2019,7,16,19,5830,bey,F,na,,
118,Michael A,na,na,2019,7,16,19,5900,bey,F,na,,
119,Michael A,na,na,2019,7,16,19,5930,bey,F,na,,
120,Michael A,na,na,2019,7,16,19,6000,bey,F,na,,
1,Michael A,na,na,2019,7,17,19,0030,bey,F,na,,
2,Michael A,na,na,2019,7,17,19,0100,bey,F,na,,
3,Michael A,na,na,2019,7,17,19,0130,bey,F,na,,
4,Michael A,CH02_2019-07-17_18_59_59__19_03_40.mp4,2,2019,7,17,19,0200,bey,F,m,,
5,Michael A,CH02_2019-07-17_18_59_59__19_03_40.mp4,2,2019,7,17,19,0230,bey,F,sg,,
6,Michael A,CH02_2019-07-17_18_59_59__19_03_40.mp4,2,2019,7,17,19,0300,bey,F,sg,,
7,Michael A,CH02_2019-07-17_18_59_59__19_03_40.mp4,2,2019,7,17,19,0330,bey,F,sg,,
8,Michael A,CH02_2019-07-17_19_03_40__19_12_03.mp4,2,2019,7,17,19,0400,bey,F,sg,,
9,Michael A,CH02_2019-07-17_19_03_40__19_12_03.mp4,2,2019,7,17,19,0430,bey,F,g,,
10,Michael A,CH02_2019-07-17_19_03_40__19_12_03.mp4,2,2019,7,17,19,0500,bey,F,g,,
11,Michael A,CH02_2019-07-17_19_03_40__19_12_03.mp4,2,2019,7,17,19,0530,bey,F,g,,
12,Michael A,CH02_2019-07-17_19_03_40__19_12_03.mp4,2,2019,7,17,19,0600,bey,F,sg,,
13,Michael A,CH02_2019-07-17_19_03_40__19_12_03.mp4,2,2019,7,17,19,0630,bey,F,sg,,
14,Michael A,CH02_2019-07-17_19_03_40__19_12_03.mp4,2,2019,7,17,19,0700,bey,F,sg,,
15,Michael A,CH02_2019-07-17_19_03_40__19_12_03.mp4,2,2019,7,17,19,0730,bey,F,sg,,
16,Michael A,CH02_2019-07-17_19_03_40__19_12_03.mp4,2,2019,7,17,19,0800,bey,F,sh,,
17,Michael A,CH02_2019-07-17_19_03_40__19_12_03.mp4,2,2019,7,17,19,0830,bey,F,sg,,
18,Michael A,CH02_2019-07-17_19_03_40__19_12_03.mp4,2,2019,7,17,19,0900,bey,F,sg,,
19,Michael A,CH02_2019-07-17_19_03_40__19_12_03.mp4,2,2019,7,17,19,0930,bey,F,sg,,
20,Michael A,CH02_2019-07-17_19_03_40__19_12_03.mp4,2,2019,7,17,19,1000,bey,F,sg,,
21,Michael A,CH02_2019-07-17_19_03_40__19_12_03.mp4,2,2019,7,17,19,1030,bey,F,sg,,
22,Michael A,CH02_2019-07-17_19_03_40__19_12_03.mp4,2,2019,7,17,19,1100,bey,F,m,,
23,Michael A,CH02_2019-07-17_19_03_40__19_12_03.mp4,2,2019,7,17,19,1130,bey,F,g,,
24,Michael A,CH02_2019-07-17_19_03_40__19_12_03.mp4,2,2019,7,17,19,1200,bey,F,g,,
25,Michael A,CH02_2019-07-17_19_12_03__19_20_25.mp4,2,2019,7,17,19,1230,bey,F,g,,
26,Michael A,CH02_2019-07-17_19_12_03__19_20_25.mp4,2,2019,7,17,19,1300,bey,F,g,,
27,Michael A,CH02_2019-07-17_19_12_03__19_20_25.mp4,2,2019,7,17,19,1330,bey,F,sh,,
28,Michael A,CH02_2019-07-17_19_12_03__19_20_25.mp4,2,2019,7,17,19,1400,bey,F,sg,,
29,Michael A,CH02_2019-07-17_19_12_03__19_20_25.mp4,2,2019,7,17,19,1430,bey,F,m,,
30,Michael A,CH02_2019-07-17_19_12_03__19_20_25.mp4,2,2019,7,17,19,1500,bey,F,g,,
31,Michael A,CH02_2019-07-17_19_12_03__19_20_25.mp4,2,2019,7,17,19,1530,bey,F,g,,
